track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,sections,target,chart_date,duration_ms,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists
Bluebird,Makoto,spotify:track:7nVaD41qU69LYUAGEU6ct1,0.419,0.983,5,-4.386,1,0.106,0.0010400000000000001,0.889,0.502,0.11599999999999999,174.09599999999998,4,11,0,,298275,36,2019-01-25,0,44,29434,2,"['4CBavfYzjrTvV7xCIq6WQu', '0ZlH3VG6iAeC1KVzNz6rqW']"
The Heart Of Worship,Matt Redman,spotify:track:5N23UhzMfAuCYjwhSbTQwH,0.507,0.28,3,-10.284,1,0.0282,0.775,0.000264,0.122,0.233,139.791,4,12,0,,318120,55,2012-01-01,0,63,428289,1,['0bz9hDpUbAw5JElgEiuIYZ']
Stasis Affected,Roger Eno,spotify:track:47RzB3VtTtKzpXqIYz4BVu,0.233,0.0033299999999999996,10,-22.416,1,0.0409,0.9940000000000001,0.897,0.0987,0.0528,75.7,1,8,0,,197316,14,2017-11-17,0,50,12710,1,['7JCthCuu5Wmxv2avqVFolo']
X,Dean Blunt,spotify:track:3x9cmbqYqEclcaSXlusTVh,0.523,0.53,10,-10.527999999999999,1,0.0311,0.397,0.12,0.11,0.0362,130.4,4,19,0,,534293,24,2014-11-03,0,50,45316,1,['5CFSYjc0PAiQvndFjafabk']
King of Kings,Barren Cross,spotify:track:3nLrwRR8zU7gdvCVh9fxcJ,0.22699999999999998,0.8270000000000001,2,-3.738,1,0.0504,0.0035,0.000129,0.6579999999999999,0.177,144.694,4,18,0,,405160,0,2017-08-03,0,20,9866,1,['2Cg6J3WtX1P093c4VKt0Xe']
From Dusk Till Dawn,BABYMETAL,spotify:track:1EGGbj2RufXUr3kvG3GvmM,0.512,0.8420000000000001,1,-5.216,0,0.0749,0.00101,0.617,0.11900000000000001,0.215,130.006,4,11,0,,227973,34,2016-04-01,0,69,714045,1,['630wzNP2OL7fl4Xl0GnMWq']
Metal Is the Way,Elm Street,spotify:track:6McSJuC82jU73m9aor1rwe,0.426,0.9470000000000001,4,-4.44,0,0.0669,5.2900000000000005e-05,0.0035600000000000002,0.349,0.302,154.994,4,18,0,,374276,24,2011-04-08,0,19,5657,1,['7GZ2pCmZ6H5vrdfB41vCoy']
She's a Carioca (Remastered),Stanley Turrentine,spotify:track:5iFU1qOoVhdqgVcPPRRMao,0.507,0.32799999999999996,4,-12.77,0,0.0306,0.9109999999999999,0.858,0.105,0.20800000000000002,114.76899999999999,4,21,0,,391200,4,2014-04-18,0,71,447426,4,"['2dRsXWVnkku2cMDtV1h6NP', '4sXYrFl5GmVj2vyPUO3Hiq', '3pO5VjZ4wOHCMBXOvbMISG', '54KYO4izVSAbxr8VhFzEtJ']"
Chasing Cars,Sleeping At Last,spotify:track:2EDYchd8hhwAOWKGQxJoro,0.478,0.18100000000000002,11,-8.731,1,0.0327,0.975,3.37e-06,0.0795,0.27899999999999997,108.346,4,12,0,,240426,58,2015-04-23,0,76,945627,1,['0MeLMJJcouYXCymQSHPn8g']
Last Birthday,Living Death,spotify:track:5LnlNKRDHJI1O6bmu2mD0T,0.499,0.9470000000000001,4,-8.911,0,0.08199999999999999,0.004379999999999999,0.0,0.314,0.23,97.21600000000001,4,11,0,,233120,1,2015-05-15,0,22,9651,1,['6aFUy7oTyxAgz6JksX3IC9']
Tessa,Steve Jablonsky,spotify:track:2MaUwANhrU6KF8AK71ezsX,0.204,0.268,4,-14.946,1,0.0368,0.861,0.794,0.07,0.0454,120.038,4,16,0,,345466,59,2014-06-30,0,63,135823,1,['5Il8YjuVAWkWNH2xgjFMpF']
Insane,Flume,spotify:track:0ULEBRTLZhgKisTpgKzAuB,0.348,0.536,5,-8.257,0,0.0454,0.0505,5.9699999999999994e-05,0.121,0.0479,188.06900000000002,4,14,0,,213883,54,2012-11-09,0,77,2084951,2,"['6nxWCVXbOlEVRexSbLsTer', '5HAqdulyJZF8EPKIvPMRTy']"
"1,000 Eyes",Death,spotify:track:585akfygNuECLHPeI5Megz,0.35100000000000003,0.993,6,-5.511,0,0.131,3.4899999999999995e-05,0.005229999999999999,0.184,0.0762,109.51100000000001,4,9,0,,268653,0,2019-11-01,0,60,466130,1,['4f5V3PQ66nIrBCqugJtaGn']
Changes,Langhorne Slim,spotify:track:0gKiONJeEtwb3hps4sUgyn,0.6679999999999999,0.36700000000000005,11,-11.002,1,0.0285,0.8909999999999999,0.00521,0.10300000000000001,0.342,110.21,4,10,0,,161906,58,2015-08-07,0,58,129882,2,"['099toTcKJoywTosZr2hHjy', '6DK3E5dh7jJrKyAHfucWBB']"
Refuse/Resist - Live,Sepultura,spotify:track:4onirYv17flH2Y7G3P5nw8,0.272,0.986,6,-6.843,0,0.11699999999999999,0.000337,0.24600000000000002,0.753,0.0954,123.745,4,8,0,,241586,5,2014-01-01,0,63,1133144,2,"['6JW8wliOEwaDZ231ZY7cf4', '2l0mjzEtb8EoHuvtzvRScT']"
Ich finde nur Metal geil,Onkel Tom,spotify:track:1rXWOW6USgQTs1GYmhfeVu,0.447,0.98,0,-2.283,1,0.14300000000000002,2.6700000000000002e-05,0.00011399999999999999,0.154,0.318,180.00400000000002,4,17,0,,318800,29,2018-09-28,0,27,5360,1,['4TRIbNdibgU1Hv0GbVOn0c']
Holly Jolly Christmas (Instrumental Version),Matt Carlson,spotify:track:62WcsG8bXBKJPzKxBgDQ8n,0.645,0.132,0,-15.407,1,0.0978,0.9620000000000001,0.905,0.133,0.633,136.15,4,6,0,,140750,31,2018-10-30,0,50,618,1,['6A65FMdqhuQfIRtGk3SPm8']
Feeling Punk - Asle Remix,Todd Terry,spotify:track:2FBrEMSFGK09kqxsvnAhKa,0.7390000000000001,0.772,4,-10.172,1,0.09,0.00126,0.708,0.0751,0.6990000000000001,122.99700000000001,4,8,0,,345853,0,2015-06-02,0,59,43366,2,"['3dE92yGWcrboP1kC5SWyqu', '2ipWTzfIVdR83GynJEf4oo']"
Rock Star (Intro),Black Thought,spotify:track:3W9Cv384ciVjRpiFUW84IS,0.628,0.833,1,-7.03,1,0.282,0.294,0.000105,0.282,0.585,89.54899999999999,4,2,0,,64586,5,2015-08-14,0,64,128148,2,"['6DJEUXZm0e2rAohdoZ5Voo', '1MGyQRNDBHqVYkW1nNKRBv']"
Ocean,Dream Koala,spotify:track:6SxAcbydq3I9KXRg6KHJj8,0.446,0.45399999999999996,4,-12.151,0,0.0559,0.941,0.445,0.0944,0.0858,89.939,4,10,0,,347834,6,2016-03-18,0,49,54359,2,"['0tWnElR8nnWIsopg1o3xmg', '0uvYbwLxGXS7St2fRnoyQR']"
Metal Glo,Roza Terenzi,spotify:track:3XHLEU5pTY0I9Rcb5yPIng,0.802,0.879,10,-11.434000000000001,0,0.0411,0.00492,0.91,0.126,0.442,122.02600000000001,4,18,0,,380201,19,2019-11-01,0,26,4758,1,['403OOa2mD7jcUgpC8F7Qgs']
Hon ska bli min,Casanovas,spotify:track:034f2qkphFRyX7MmBzC6fr,0.507,0.977,4,-2.765,1,0.0935,0.0127,0.0,0.469,0.8490000000000001,75.03699999999999,4,6,0,,172320,27,2014-05-28,0,49,9371,1,['29JwBerAT0YALGfItKsEbT']
Afflictions Of Advancement,Synthetic Breed,spotify:track:4RIlFk0974ICKYBSf9uoGK,0.461,0.912,5,-4.253,1,0.051,4.07e-05,0.8320000000000001,0.32799999999999996,0.0482,130.024,4,14,0,,362786,0,2011-07-29,0,9,1942,1,['0IlftBjVJH4lyo7QXU1714']
Interstellar,Arbour,spotify:track:7BEA0aIXF1nTvOK9zVcVkm,0.621,0.157,11,-15.225999999999999,1,0.1,0.525,0.82,0.11,0.124,74.992,4,5,0,,164800,14,2019-01-14,0,62,19054,2,"['3pSfwb3p6BVPTYDkNdgxS2', '1j1zhORHvaQ7DAIKpuK42C']"
Back Again (Hot Toddy Dub),Kraak & Smaak,spotify:track:5q0ZfL0I1CTvtTAWCdvk5R,0.826,0.804,10,-8.316,0,0.0616,0.253,0.607,0.0856,0.866,116.02,4,11,0,,415546,22,2014-09-29,0,58,76749,3,"['7c5qu1gNlg8jWDzzmlp89O', '3Odb0uTggeSc8OefBAE3Av', '163htIH0QGu4ZDcR7B0aUW']"
The Late John Garfield Blues,Sara Watkins,spotify:track:4asyeOQqjZrpCpqiY3dps3,0.5770000000000001,0.0747,2,-16.219,1,0.0369,0.973,3.62e-06,0.113,0.191,116.529,3,14,0,,246333,21,2010-01-01,0,44,32299,1,['1FDE7zZ6jmP8HHb9ej3mek']
In Dis House,S.dot,spotify:track:0kzhcZoDP9c7aJScEkhAF5,0.636,0.54,10,-10.894,0,0.0733,0.0358,0.0,0.146,0.557,130.065,4,4,0,,134739,13,2015-09-13,0,39,38067,1,['7f264ck8W6AZOhgxPqdcaT']
Prima Donna,Tipling Rock,spotify:track:06Ykon1t8t9qZDsEAwEMWq,0.6990000000000001,0.5,1,-9.943999999999999,0,0.0533,0.322,0.0,0.102,0.773,91.994,4,7,0,,154400,42,2018-06-08,0,58,61158,1,['2ZDHVJnLtH2KJfBFzShihr']
Upstart - Road Trip,Goldie,spotify:track:4V3o0xCNX4TpFBWdZmUEUI,0.7859999999999999,0.787,1,-3.5410000000000004,1,0.07400000000000001,0.0013,0.203,0.124,0.619,140.006,4,5,0,,156319,26,2018-01-26,0,80,889437,2,"['2SYqJ3uDLLXZNyZdLKBy4M', '2p1fiYHYiXz9qi0JJyxBzN']"
Goblin King,GOBLIN KING,spotify:track:0Fvwf4LhV4Dyc0SmQgko7v,0.38,0.97,4,-2.904,0,0.111,0.000138,0.00031800000000000003,0.17600000000000002,0.251,170.09900000000002,4,7,0,,180970,0,2017-08-10,0,0,22,1,['4S66k7DawgCBwwjOlegNaX']
When The Curtain Falls,Greta Van Fleet,spotify:track:2ZMI0QNoqU9fQZFirR9WpK,0.535,0.975,0,-2.9589999999999996,1,0.0647,0.0297,0.126,0.0482,0.6890000000000001,96.00399999999999,4,8,0,,222960,62,2018-10-19,0,69,1264779,1,['4NpFxQe2UvRCAjto3JqlSl']
Piece of the Puzzle - Crazy Daylight Remix,Crazy Daylight,spotify:track:5FD9KNUK3l1vIg5Gj0DNZB,0.755,0.893,6,-4.833,0,0.115,0.0435,0.0061,0.0586,0.531,113.964,4,7,0,,211598,1,2015-10-26,0,23,4483,2,"['1rAJU7PMGaeL9yDzJIJhSB', '49g6m0dcXKlZMvCkC55elB']"
Edges - Dance Version,Kirlian Camera,spotify:track:5XVtfFB2MNnzHIjasCKw4d,0.7340000000000001,0.6579999999999999,1,-9.248,1,0.0362,0.0217,0.546,0.0852,0.45,119.663,4,14,0,,228586,1,2013-08-05,0,34,10429,1,['6b5KqGQYLUb3NuD2G6W2Op']
"Eyes of Wrath - Live @ Paramount Theatre, Huntington, New York",Testament,spotify:track:0lnvF19JEnP7KZx3LXPh42,0.168,0.9359999999999999,1,-8.777000000000001,1,0.0807,9.89e-06,0.204,0.7040000000000001,0.147,144.986,4,11,0,,349200,14,2013-10-18,0,58,629177,1,['28hJdGN1Awf7u3ifk2lVkg']
Say That,Damma Beatz,spotify:track:7HfYaJcrPdFDR8prSqgTEg,0.878,0.45299999999999996,11,-9.72,0,0.166,0.00944,0.665,0.0887,0.6409999999999999,140.009,1,6,0,,133714,13,2019-09-27,0,47,3647,1,['00WEbQMBzMtwbccrSjQwhJ']
Perfect World,Holger Czukay,spotify:track:5AUDdnTXFNPISte1j0FPWV,0.636,0.657,9,-10.607000000000001,1,0.0611,0.0157,0.00877,0.157,0.631,128.184,4,28,0,,633173,1,2018-10-12,0,34,18269,1,['58nPlJ5CNYu0nGLOuE1Uuk']
Battery,Pagandom,spotify:track:08YuO5IDuS1e2E2DOCbj7V,0.599,0.825,6,-9.687999999999999,0,0.0345,8.93e-05,0.0803,0.043,0.56,97.03,4,12,0,,273426,5,2016-02-12,0,7,449,1,['61yr3EWQ0M1J5QgM8ZKiNn']
Lights,Dabin,spotify:track:7JWVoYwmKrFWpHaXCCcyiH,0.32,0.579,7,-5.425,1,0.043,0.0582,0.0,0.115,0.13,79.653,4,12,0,,248250,47,2019-03-22,0,62,97345,2,"['7lZauDnRoAC3kmaYae2opv', '66tyfeU6ZerzudGCX9mXcg']"
Theemai Dhaan Vellum - Awakening the Monster,Hiphop Tamizha,spotify:track:3F7IiHst8X2KXwu4oBkywY,0.715,0.655,11,-5.091,0,0.0911,0.8,2.58e-06,0.5710000000000001,0.568,80.012,4,8,0,,212497,44,2015-07-22,0,65,1377513,2,"['7zFBW2JxM4bgTTKxCRcS8Q', '1U4sM1h3dqHhn7a8fgzFE3']"
Saturn,Sleeping At Last,spotify:track:3tJjZMHLqhD8DaGgdBICnc,0.263,0.237,3,-13.738,1,0.0344,0.638,0.305,0.109,0.0461,73.024,4,10,0,,289792,68,2014-07-08,0,76,945627,1,['0MeLMJJcouYXCymQSHPn8g']
Metal Brigade,Mystic Prophecy,spotify:track:4OwKcG1vGqCs4mkmAxpXgQ,0.23199999999999998,0.823,8,-7.617000000000001,1,0.0595,5.0900000000000004e-05,1.52e-06,0.0665,0.29600000000000004,172.59,3,13,0,,271000,16,2016-03-18,0,46,31993,1,['5kUzPpkPyNpxRYd66c8nYG']
Gilla min grej - Acoustic Version,Rivstart,spotify:track:1ecgVs9p4gEnIa6eI5qEaR,0.713,0.82,10,-6.955,1,0.131,0.0164,0.0,0.182,0.5820000000000001,130.032,4,10,0,,201126,34,2019-09-23,0,43,794,1,['0NNJLiIAqTaLE1MMMgrBNj']
Meathead,Story Of The Year,spotify:track:3bnsGnA4kTaN56PAzUmTnb,0.41,0.977,5,-4.128,0,0.11599999999999999,0.000269,6.159999999999999e-05,0.0867,0.532,104.943,4,5,0,,145386,0,2019-12-13,0,59,326114,1,['0KDuKk6YdEu3hR56HtXmxt']
"Dance, Dance, Dance - Live",Eure Mütter,spotify:track:2QZ4cg6qLN2NtSPJh9Hl3k,0.551,0.925,9,-3.96,0,0.37200000000000005,0.23399999999999999,0.0,0.196,0.5660000000000001,165.06099999999998,4,12,0,,280266,20,2010-09-03,0,40,20372,1,['0oLWXBuoO0namCRC2oji0q']
The Way We Move,Langhorne Slim,spotify:track:40rjypnguxfhPy4Bbv5SWc,0.539,0.836,11,-5.365,1,0.0654,0.217,0.000168,0.303,0.759,135.596,4,9,0,,168760,58,2012-06-05,0,58,130924,2,"['099toTcKJoywTosZr2hHjy', '3G6o1oSlFAoxLzKkOaoyhL']"
We No Speak Americano,Yolanda Be Cool,spotify:track:3SmzFvJKGjsNTnMu7TCvCF,0.86,0.595,3,-9.273,0,0.0648,0.0468,0.37200000000000005,0.0824,0.545,124.98700000000001,4,10,0,,269840,28,2012-01-01,1,59,32950,2,"['4KkHjCe8ouh8C2P9LPoD4F', '0la80TEgq7sHeIKsZPBcQD']"
Ca gratte,Mon Cote Punk,spotify:track:2yRjogfQssv839JNaT4772,0.537,0.7190000000000001,7,-5.729,1,0.212,0.564,0.0,0.0662,0.762,146.887,1,12,0,,244400,9,2011-11-07,0,25,9356,1,['6gGKHWCiPR1xXMTVoLSckV']
Cinema - Skrillex Remix,Benny Benassi,spotify:track:0qU2KlUjsiSUHgyUdLSxos,0.636,0.987,6,-3.803,0,0.188,0.00987,0.00992,0.0691,0.414,145.061,4,11,0,,307893,0,2011-01-01,0,69,450242,2,"['4Ws2otunReOa6BbwxxpCt6', '6beTArFVpUujvkHi9FVPqs']"
Shipwrecked At Doom Bar,Doomshine,spotify:track:4U7NYGsvZJlExisTvVvqCT,0.267,0.625,9,-6.992000000000001,1,0.0375,0.00366,5.870000000000001e-05,0.1,0.23800000000000002,122.11,4,15,0,,371506,1,2015-08-31,0,3,1219,1,['1gRFwfn0jwIRH6ySFOLZvK']
If You Come Back (Aerocity Rework),Aerocity,spotify:track:7CgMevmCBwaGAEjXtvaj0e,0.215,0.311,4,-12.345,0,0.033,0.38299999999999995,0.785,0.187,0.0332,144.989,4,8,0,,271014,46,2018-08-03,0,37,3262,2,"['7okjj9cvvx9TZJWPyhCYK0', '5Svhb6ldQU7zDxl7awpuWO']"
Evier metal - Live,Ultra Vomit,spotify:track:0A4nANrjLbc1e5HNrXFUCq,0.315,0.9840000000000001,5,-4.751,0,0.27699999999999997,0.00151,0.000775,0.895,0.141,108.336,4,9,0,,266040,7,2019-05-31,0,46,46542,1,['4mnp6YW545j0Qb5PYS9Wmv']
"Oklahoma, 1917",David Rovics,spotify:track:5r8kL12Xcn0l4c5cgw4qMV,0.693,0.526,2,-11.402000000000001,1,0.0578,0.73,0.000607,0.0989,0.732,106.70100000000001,4,7,0,,136742,5,2017-05-01,0,32,4975,1,['0HWPt04Mf5xOmv70oKdbtn']
Junior Varsity,Dayglow,spotify:track:6H3vlGfkDO5M2WTDMNbdoI,0.263,0.521,8,-8.022,1,0.0465,0.0835,0.0474,0.0891,0.263,74.983,4,13,0,,252400,52,2019-11-14,0,73,375883,1,['6eJa3zG1QZLRB3xgRuyxbm']
The Chain,Toothgrinder,spotify:track:5s5c2hMadLfWU51ARzHaFD,0.439,0.902,6,-3.904,0,0.0501,0.00895,0.000668,0.273,0.563,75.884,4,7,0,,275146,47,2018-09-21,0,40,21265,1,['03YfzFNcD7l9uskxK7WaPP']
So High,The Glands,spotify:track:3qnaN62jR1xczYS0k9e8Mg,0.48700000000000004,0.528,4,-7.803,1,0.0252,0.46299999999999997,2.21e-06,0.107,0.45899999999999996,137.817,4,5,0,,173320,15,2018-11-09,0,31,5020,1,['5UNQivDQuLD7eRjJ0Qg7lp']
Index,Damma Beatz,spotify:track:7qpa96wcuk8kEEfOsBr6em,0.795,0.529,10,-8.345,0,0.0905,0.00358,0.899,0.128,0.361,160.03799999999998,4,9,0,,195000,24,2019-09-27,0,47,3647,1,['00WEbQMBzMtwbccrSjQwhJ']
Money & Dancehall,Shatta Wale,spotify:track:1fwxD4IjJT6yNQXYr9xgip,0.8140000000000001,0.7759999999999999,0,-3.9989999999999997,0,0.209,0.41200000000000003,0.0,0.102,0.6890000000000001,109.796,4,11,0,,184942,9,2016-05-06,0,64,45019,1,['42q0rYXtR561ypg1Fcw1PI']
This Beat,Agent K,spotify:track:4n7Bm1x7Tegk77hYSbSxjz,0.732,0.774,4,-5.92,1,0.0432,0.00031800000000000003,0.22699999999999998,0.0371,0.24,130.02,4,12,0,,258000,0,2016-10-31,0,16,933,2,"['2aIEnInPJYo9ZZEg99Th3q', '4T4gFhxLcKq1nlBIfpXWQa']"
ULTRAnumb,Blue Stahli,spotify:track:3B0hzwc1e8AYOytj9hZS2I,0.439,0.915,2,-7.077999999999999,0,0.0745,0.000184,0.0008990000000000001,0.326,0.34,91.993,4,10,0,,265434,58,2011-03-02,0,58,116781,1,['4DWnSG0RYPAds8EIKY26q3']
Fuck the System,Sons of Freedom,spotify:track:6FpRgbwzT6srMwFgiI3o2j,0.515,0.986,9,-5.595,1,0.0859,0.0244,0.00632,0.0799,0.41600000000000004,144.72,4,11,0,,200933,1,2017-04-03,0,10,573,1,['79WZsTVX5rBcado9K1FKKE']
Amidst the Bowels of Earth,Procession,spotify:track:5tUrzKIAGSik1vfa5fKaH7,0.466,0.9079999999999999,8,-5.638999999999999,1,0.0598,0.00253,4.53e-06,0.066,0.41,78.0,4,14,0,,344604,6,2017-10-31,0,10,3346,1,['7u0VZPl9VSHc9PZDuI4RGJ']
Third Man Theme,Don Costa,spotify:track:7bx1pRJ3ZynzCoNdzO1pAy,0.48200000000000004,0.336,0,-12.297,1,0.0261,0.775,0.7240000000000001,0.20199999999999999,0.611,78.488,4,9,0,,136020,39,2014-01-01,0,34,2611,1,['0RApVWsazsKH8QZsLtffn9']
I Can't Keep Up - Dub Remix,Tourist,spotify:track:4apiNukZp8ge0lwDwV3ARf,0.802,0.485,6,-7.267,0,0.0477,0.0873,2.92e-06,0.102,0.27899999999999997,128.013,4,11,0,,285691,22,2014-04-22,0,64,144488,2,"['2ABBMkcUeM9hdpimo86mo6', '39AZSw4A8hCFWunEg2k89Z']"
How Far I'll Go (Warm Up),Nate Fifield,spotify:track:2wDl1SMgTlqB9ngnouN9Qn,0.384,0.301,4,-18.944000000000003,1,0.0426,0.968,0.889,0.0983,0.0365,93.149,4,8,0,,191785,30,2019-09-02,0,58,9189,1,['1G1Aqwpne900Zzhw3nxNol']
Seaside Town,Baths,spotify:track:62KQC4uabIDTLGYTRgEq1l,0.575,0.807,6,-8.225,1,0.2,0.733,0.29600000000000004,0.10800000000000001,0.35100000000000003,142.69799999999998,3,9,0,,199732,0,2011-02-02,0,48,139827,1,['5zS8r5hRRk1jzD41yYS1NO']
Open The Gates,Black Dawn,spotify:track:0OIBGlxPfYizvIXsQY5PyN,0.305,0.871,4,-4.868,1,0.124,0.009859999999999999,0.0024100000000000002,0.322,0.32899999999999996,147.05200000000002,4,10,0,,318948,0,2016-09-23,0,0,429,1,['1mRMpe4XpvqAj5Mt0609Gk']
Keep It Up,Hovvdy,spotify:track:2PLcrkHLyPmGCbkGRf3mG6,0.594,0.772,8,-5.886,1,0.0281,0.785,0.885,0.114,0.298,124.99799999999999,4,7,0,,206104,0,2019-10-18,0,46,23831,1,['59RNNqeEfkq3X5pfOQxZ3C']
Seek To Report Experiences,Valance Drakes,spotify:track:18Tn46O8sbY6CHJeQ6DN5C,0.44799999999999995,0.409,1,-11.277000000000001,0,0.44,0.413,0.909,0.111,0.037000000000000005,169.90900000000002,5,8,0,,219473,1,2019-02-06,0,9,677,1,['3az1g48j9Di5hYOV6MJy8G']
Metal Mayhem,Doomdogs,spotify:track:0bhnqevW5bRCumexVsba37,0.368,0.8220000000000001,1,-10.748,0,0.081,0.0747,0.000624,0.631,0.408,161.428,4,7,0,,270133,0,2011-09-01,0,1,127,1,['0nVIrW74JZtkpCyBn5SXsB']
Black Opium,Exmortem,spotify:track:0BgsQslA6AdiPpc0cmcZvM,0.153,0.8690000000000001,7,-7.811,1,0.0998,1.41e-06,0.747,0.177,0.0528,103.70700000000001,4,12,0,,236277,0,2017-05-05,0,5,567,1,['2d0ePDMGrushNpSvtQBlpg']
"Cello Suite No. 5 in C Minor, BWV 1011: VI. Gigue",Johann Sebastian Bach,spotify:track:5LznXNV1orItX94ftKWhCG,0.46299999999999997,0.0185,3,-29.533,1,0.0587,0.9590000000000001,0.804,0.10800000000000001,0.49,62.653999999999996,4,8,0,,153706,1,2013-04-01,0,81,2935950,2,"['5aIqB5nVVvmFsvSdExz408', '6VqsWKl9ZqwrFqGb4VRE3G']"
Death Metal - Rehearsals 5/26/86,Death,spotify:track:2Cy9GMsrxEeGJUs1WYXcGJ,0.0625,0.998,7,-5.761,1,0.135,0.183,0.831,0.408,0.0322,72.307,4,7,0,,120437,5,2016-05-20,0,60,466130,1,['4f5V3PQ66nIrBCqugJtaGn']
Daughter of Eve,Kimaera,spotify:track:5vluC4w2HFYHwg39DMeEbc,0.353,0.976,2,-5.11,0,0.19,0.0028399999999999996,0.0217,0.09699999999999999,0.0379,90.041,4,11,0,,302323,1,2013-01-01,0,6,330,1,['0Bp7hQyFSvULv2mxPnCavw']
The Cabinet,Das Kabinette,spotify:track:36TI5acjqXDu4hIQ0wOlmY,0.408,0.718,5,-14.237,1,0.0711,0.0038399999999999997,0.858,0.187,0.177,155.607,4,10,0,,236506,12,2010-01-26,0,25,7148,1,['4rYrx8z5qitke4axuq8kKY']
King Pazuzu,Deathchain,spotify:track:45UAabPYtMgChmXIMsNRf7,0.434,0.968,10,-5.809,0,0.0731,0.0,0.607,0.17800000000000002,0.15,104.993,4,12,0,,321133,0,2013-04-05,0,15,2601,1,['2DMOzweNxDPri2ulKJaBuH']
"No Rain, No Rainbow",BABYMETAL,spotify:track:2U3S3NxhuNKaNRBza4ongA,0.324,0.83,9,-4.461,0,0.0597,0.0525,0.0028699999999999997,0.245,0.225,158.06,4,13,0,,290493,33,2016-04-01,0,69,714045,1,['630wzNP2OL7fl4Xl0GnMWq']
The Sea of Tragic Beasts,Fit For An Autopsy,spotify:track:65LADwu4rWfSiPxfM87OWT,0.233,0.9309999999999999,9,-5.063,1,0.0866,1.0800000000000002e-05,1.81e-06,0.11699999999999999,0.152,134.987,4,10,0,,264652,0,2019-10-25,0,51,98379,1,['0qJpY7K8p7g6sacvaGNt6i']
Metal Police,Gehennah,spotify:track:1Y5Yb1aUvkL5xIt9R9V3KL,0.14400000000000002,0.953,2,-3.8819999999999997,1,0.0676,2.01e-06,0.000493,0.306,0.29600000000000004,159.438,4,10,0,,197706,12,2015-02-10,0,20,7590,1,['0zVjHf0H46AZqaxSl8C4Ko']
Burn,The Stooges,spotify:track:1JVizsnYFkO43CgyShz5yS,0.281,0.9229999999999999,4,-2.148,0,0.0726,0.000181,0.588,0.39799999999999996,0.373,140.252,4,7,0,,217266,17,2013-04-30,0,58,408087,1,['4BFMTELQyWJU1SwqcXMBm3']
Metal Detector,Screamfeeder,spotify:track:1znMwZuLRcd2sPrbCFnDVk,0.47700000000000004,0.512,7,-7.3389999999999995,1,0.0362,0.000323,0.0688,0.11199999999999999,0.152,172.013,4,13,0,,284080,0,2015-11-01,0,21,3403,1,['4nOTFRagkeG3D6Y4se11Jn']
Takkunu Takkunu,Hiphop Tamizha,spotify:track:7frWUq8m2KNHx82TS6R5Rz,0.8109999999999999,0.5870000000000001,8,-10.091000000000001,1,0.0872,0.0829,0.0,0.17300000000000001,0.758,110.027,4,9,0,,212727,44,2019-05-13,0,73,3933297,2,"['7zFBW2JxM4bgTTKxCRcS8Q', '4zCH9qm4R2DADamUHMCa6O']"
Mindwalk,Alex Cortiz,spotify:track:6x5lz4Z2eIC3Cel4LlwiiE,0.7070000000000001,0.493,10,-11.524000000000001,0,0.0346,0.32799999999999996,0.275,0.102,0.237,103.86399999999999,4,13,0,,262453,1,2014-01-01,0,47,11900,1,['484XUhtQMjzHZhvU0FrjCX']
Limitless (feat. Delaney Jane),Adventure Club,spotify:track:6D1kEYqdY4D3okAOfeKouI,0.511,0.7240000000000001,0,-4.333,0,0.0495,0.0773,1.09e-05,0.155,0.132,80.01,4,9,0,,244610,48,2016-12-02,0,63,292162,2,"['5CdJjUi9f0cVgo9nFuJrFa', '3fuxStOqQv8TiytHeuGiE8']"
Soldier of Metal,Doro,spotify:track:3UNQgkzoA00TYrwrO4qAsE,0.37799999999999995,0.555,0,-6.562,0,0.0312,0.163,0.0,0.13699999999999998,0.281,140.701,3,11,0,,275362,17,2018-08-17,0,48,113027,1,['5GLeyUhj8B8f5pJxqZllKl']
Into the Night,Wolf and Willow,spotify:track:0hCBWZEpjL3UGP6moZvIMC,0.5329999999999999,0.257,9,-17.473,1,0.0459,0.733,0.00157,0.36,0.22699999999999998,94.135,4,10,0,,240787,0,2019-03-15,0,30,3120,1,['5p5EUCsHZy0CQkyP9ReFTq']
"Island In the Sun (From ""Island In the Sun"")",Harry Belafonte,spotify:track:3UaXW6ofYLibWjyMFkPIJL,0.43200000000000005,0.33,2,-14.093,1,0.0369,0.904,7.05e-06,0.231,0.53,98.419,4,9,0,,205293,20,2017-02-24,0,62,120575,1,['6Tw1ktF4xMmzaLLbe98I2z']
Free The Frail,JPEGMAFIA,spotify:track:5r7OKhOQl2vM8SZnCXSQk1,0.5529999999999999,0.509,1,-7.955,1,0.353,0.515,0.0,0.154,0.264,153.674,4,12,0,,210569,56,2019-09-13,0,67,309805,2,"['6yJ6QQ3Y5l0s0tn7b0arrO', '0BJeP79i5wKgCqsEEiQ7G0']"
When Honor Is Gone,Psyanide,spotify:track:1kkYapeu0ehnUn3c398VYa,0.314,0.99,2,-1.9709999999999999,1,0.0931,7.509999999999998e-05,0.0513,0.379,0.203,103.29700000000001,4,12,0,,258167,0,2018-05-05,0,1,159,1,['1yf9vFWTSHq4jZjNJykZ4f']
