name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id
I Mean It (feat. Remo),G-Eazy,6jmTHeoWvBaSrwWttr8Xvu,0.7120000000000001,0.562,-6.007999999999999,1,0.129,0.125,0.0,0.136,0.142,140.0,236480,4,8,1,2015-01-17,73,2014-06-20,0,85,4645807,2,"['02kJSzxNuaWGqwubyUba0Z', '7rVA45AaxEEetdqc9NngiJ']",10,02kJSzxNuaWGqwubyUba0Z
Earned It (Fifty Shades Of Grey),The Weeknd,4frLb7nWtsz2ymBE6k2GRP,0.659,0.29100000000000004,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3,12,1,2015-01-10,71,2015-08-28,31,96,25535409,1,['1Xyo4u8uXC1ZmMpatF05PJ'],2,1Xyo4u8uXC1ZmMpatF05PJ
Stuck On a Feeling (feat. Snoop Dogg),Prince Royce,1IDF4jYiuI17U4BW23EoXV,0.8170000000000001,0.415,-6.2860000000000005,1,0.0605,0.00366,0.0,0.162,0.325,100.026,210800,4,15,1,2015-01-10,49,2015-07-24,12,87,12064990,2,"['3MHaV05u0io8fQbZ2XPtlC', '7hJcb9fa4alzcOq3EaNPoG']",1,3MHaV05u0io8fQbZ2XPtlC
Bad B*tch,French Montana,0GRSF02AmBaMoD7wBiN8Pe,0.706,0.621,-7.792999999999998,0,0.134,0.183,0.0,0.684,0.524,99.961,244386,4,12,1,2015-01-10,55,2014-12-15,29,83,8294920,2,"['6vXTefBL93Dj5IqAWq6OTv', '3KV3p5EY4AvKxOlhGHORLg']",4,6vXTefBL93Dj5IqAWq6OTv
Title,Meghan Trainor,0k5hoseEJnCAbpRh38dNoI,0.779,0.754,-4.3580000000000005,1,0.0966,0.343,2.6e-06,0.0965,0.883,89.99799999999998,174733,4,8,1,2015-01-10,54,2015-01-09,38,81,9675542,1,['6JL8zeS1NmiOftqZTRgdTz'],5,6JL8zeS1NmiOftqZTRgdTz
Wasted Love,Matt McAndrew,0tnGS4zZ9dvcHPLHidb9xr,0.615,0.235,-11.21,1,0.031,0.866,0.0,0.16399999999999998,0.303,97.824,213608,3,10,1,2015-01-03,37,2016-09-09,3,38,29882,1,['4ZgqduOBdbifKWJp8KbiF3'],0,4ZgqduOBdbifKWJp8KbiF3
My Baby’s Got A Smile On Her Face,Craig Wayne Boyd,6CkqeHWNY9gEjqQqcEnFF0,0.421,0.8079999999999999,-3.5860000000000003,1,0.0385,0.0492,4.17e-05,0.254,0.7140000000000001,165.945,197213,4,7,1,2015-01-03,18,2015-02-24,2,35,6073,1,['4zt5aHAmGXYBO8FaWAbDGt'],5,4zt5aHAmGXYBO8FaWAbDGt
Feeling Myself,Nicki Minaj,5fyIGoaaKelzdyW8ELhYJZ,0.564,0.703,-5.459,1,0.269,0.4370000000000001,0.00927,0.358,0.477,139.045,237840,4,11,1,2015-01-03,67,2014-12-15,310,92,44088988,2,"['0hCNtLu0JehylgoiP8L4Gh', '6vWDO969PvNqNYHIOW5v0m']",2,0hCNtLu0JehylgoiP8L4Gh
Velvet - The Voice Performance,Chris Jamison,5Zb55VDys0H4jS8Me9I5aG,0.831,0.488,-7.564,1,0.0894,0.086,0.0,0.192,0.6629999999999999,99.053,235756,4,11,1,2015-01-03,17,2015-02-17,1,35,7042,1,['6MAAqVPDbQXqzX1fuyY91p'],1,6MAAqVPDbQXqzX1fuyY91p
Lost Without U - The Voice Performance,Chris Jamison,6rZ2PWCvrGET4tg03I5Mke,0.624,0.546,-7.435,1,0.0924,0.289,0.0,0.339,0.615,170.162,181546,4,8,1,2015-01-03,18,2015-02-17,1,74,836513,2,"['6MAAqVPDbQXqzX1fuyY91p', '4bYPcJP5jwMhSivRcqie2n']",0,6MAAqVPDbQXqzX1fuyY91p
Masterpiece,Jessie J,4PYiIgzcp4o5pEYji1xY9q,0.6609999999999999,0.733,-2.7,0,0.0434,0.0153,0.0,0.0982,0.612,143.93200000000004,220653,4,8,1,2015-01-03,62,2014-10-14,74,77,7940354,1,['2gsggkzM5R49q6jpPvazou'],0,2gsggkzM5R49q6jpPvazou
Lonely Soldier,Various Artists,3WQOUr3vHqCHVheQir1xWj,0.7290000000000001,0.23,-9.882,1,0.0311,0.8079999999999999,0.0,0.113,0.261,116.399,223640,3,8,1,2015-01-03,21,2010,1,67,892956,1,['14r9dR01KeBLFfylVSKCZQ'],0,14r9dR01KeBLFfylVSKCZQ
Lost Stars - The Voice Performance,Matt McAndrew,5AtswJe6AJ2uaqwHdVIsIT,0.449,0.638,-6.492000000000001,1,0.0288,0.0274,0.0,0.17600000000000002,0.242,82.01700000000002,194895,4,8,1,2015-01-03,23,2015-02-17,3,74,859353,2,"['4ZgqduOBdbifKWJp8KbiF3', '4bYPcJP5jwMhSivRcqie2n']",0,4ZgqduOBdbifKWJp8KbiF3
Get On Your Knees,Nicki Minaj,049V1aSofNvW906vGZgFsD,0.653,0.445,-7.183,0,0.0413,0.31,0.0,0.116,0.17600000000000002,144.02,216493,4,10,1,2015-01-03,52,2014-12-15,310,99,71673264,2,"['0hCNtLu0JehylgoiP8L4Gh', '66CXWjxzNUsdJxJ2JdwvnR']",0,0hCNtLu0JehylgoiP8L4Gh
Apparently,J. Cole,1HNs07uZxZniPNmniw2GTa,0.8,0.5429999999999999,-9.236,1,0.0911,0.564,0.0,0.116,0.534,133.98,293040,4,10,1,2015-01-03,68,2014-12-09,102,89,11962936,1,['6l3HvQ5sa6mXTsMTB19rO5'],5,6l3HvQ5sa6mXTsMTB19rO5
Lonely Eyes,Chris Young,2j79NtwxoWDmkiH4MGwdLq,0.657,0.674,-5.273,1,0.0319,0.0326,1.88e-05,0.0947,0.336,106.005,217413,4,10,1,2015-01-03,58,2013-09-16,156,71,2005832,1,['4BYxqVkZyFjtik7crYLg5Q'],1,4BYxqVkZyFjtik7crYLg5Q
The Old Rugged Cross - The Voice Performance,Craig Wayne Boyd,7LvPr4Mchf8YC23O6PdWWY,0.451,0.484,-5.7879999999999985,1,0.0251,0.551,1.35e-06,0.108,0.434,80.128,178174,3,9,1,2014-12-27,17,2015-02-17,1,35,6073,1,['4zt5aHAmGXYBO8FaWAbDGt'],2,4zt5aHAmGXYBO8FaWAbDGt
Wet Dreamz,J. Cole,6Ius4TC0L3cN74HT7ENE6e,0.517,0.705,-8.205,0,0.364,0.0751,0.0,0.128,0.584,175.90599999999995,239320,4,12,1,2014-12-27,79,2014-12-09,101,89,11962936,1,['6l3HvQ5sa6mXTsMTB19rO5'],6,6l3HvQ5sa6mXTsMTB19rO5
Make It Rain - The Voice Performance,Matt McAndrew,62OElEtQe1qyPIq21QwR0T,0.467,0.41,-6.8260000000000005,0,0.0259,0.152,2.96e-06,0.14300000000000002,0.382,100.504,216452,3,7,1,2014-12-27,21,2015-02-17,2,38,29882,1,['4ZgqduOBdbifKWJp8KbiF3'],8,4ZgqduOBdbifKWJp8KbiF3
Have Yourself A Merry Little Christmas,Sam Smith,1Qi2wh8fFgDV7tl4Sj3f2K,0.438,0.17800000000000002,-9.402,1,0.0414,0.957,0.0,0.316,0.344,75.248,170964,1,6,1,2014-12-27,68,2014-12-05,51,92,14294179,1,['2wY79sveU1sp5g7SokKOiI'],5,2wY79sveU1sp5g7SokKOiI
Come Join the Murder - From Sons of Anarchy,The White Buffalo,1jZoQ2R3wgs1UbOhio9j8I,0.529,0.445,-7.1560000000000015,1,0.0275,0.67,0.032,0.106,0.179,124.166,448093,4,14,1,2014-12-27,61,2014-12-22,0,64,387983,2,"['3ohcHMuUq1717s8AH17hfT', '46xMgypLHP8GNsYME3vRnV']",5,3ohcHMuUq1717s8AH17hfT
No Role Modelz,J. Cole,62vpWI1CHwFy7tMIcSStl8,0.6920000000000001,0.521,-8.465,0,0.33,0.301,0.0,0.0565,0.463,100.45,292986,4,16,1,2014-12-27,83,2014-12-09,101,89,11962936,1,['6l3HvQ5sa6mXTsMTB19rO5'],10,6l3HvQ5sa6mXTsMTB19rO5
When I Was Your Man - The Voice Performance,Chris Jamison,2KxZrZ6vNQpcmPccx9zAyk,0.3670000000000001,0.443,-7.286,1,0.0303,0.807,0.0,0.0796,0.637,72.837,185500,3,9,1,2014-12-27,12,2015-02-17,0,35,7042,1,['6MAAqVPDbQXqzX1fuyY91p'],10,6MAAqVPDbQXqzX1fuyY91p
Break the Rules,Charli XCX,38tKqQuqodiUYOsw6HWyeQ,0.6759999999999999,0.926,-2.244,0,0.0425,0.0305,0.0006580000000000001,0.0771,0.818,124.019,203907,4,10,1,2014-12-27,59,2014-08-19,25,77,2142477,1,['25uiPmTg16RbhZWAqwLBy5'],0,25uiPmTg16RbhZWAqwLBy5
Make It Rain,Ed Sheeran,5puU24G3lHVsUXPAWW2ZpV,0.618,0.239,-8.371,0,0.0274,0.7909999999999999,0.0,0.1,0.327,96.846,404480,3,18,1,2014-12-20,54,2013,79,93,71741230,1,['6eUKZXaKkcviH0Ku9w2n3V'],8,6eUKZXaKkcviH0Ku9w2n3V
The Blower’s Daughter - The Voice Performance,Matt McAndrew,5sjlao6k5YWtekBIRjgMbx,0.293,0.325,-7.33,1,0.0298,0.526,0.0,0.343,0.175,139.971,199290,5,9,1,2014-12-20,26,2015-02-17,1,38,29882,1,['4ZgqduOBdbifKWJp8KbiF3'],4,4ZgqduOBdbifKWJp8KbiF3
Geronimo,Sheppard,19cL3SOKpwnwoKkII7U3Wh,0.705,0.78,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218227,4,11,1,2014-12-20,64,2015-03-10,0,67,229477,1,['6VxCmtR7S3yz4vnzsJqhSV'],7,6VxCmtR7S3yz4vnzsJqhSV
Lonely Tonight (feat. Ashley Monroe),Blake Shelton,1zbcFS5hS92oXNL3UZDfY0,0.41,0.747,-4.964,1,0.0358,0.0581,0.0,0.0983,0.369,158.064,218040,4,11,1,2014-12-20,53,2014-09-30,377,78,5493550,2,"['1UTPBmNbXNTittyMJrNkvw', '37BiX28I6pF104F92U1hDP']",5,1UTPBmNbXNTittyMJrNkvw
Like a Cowboy,Randy Houser,2eQQ7YHhROyqSPiMrTOuum,0.511,0.687,-4.328,1,0.0326,0.254,2.49e-06,0.108,0.172,139.995,262133,4,10,1,2014-12-20,54,2013-01-22,80,65,737610,1,['56x8mYvS3cyDGAi8N2FxbB'],1,56x8mYvS3cyDGAi8N2FxbB
Royals - The Voice Performance,Taylor John Williams,6Tr3qZW1w76lrUuevHXeJ8,0.27,0.638,-7.872999999999998,1,0.0448,0.213,0.0,0.114,0.304,86.539,208330,4,9,1,2014-12-20,10,2015-02-17,0,37,10887,1,['73r6cgVUoNL47qnJAF0Ihw'],2,73r6cgVUoNL47qnJAF0Ihw
The Hanging Tree,James Newton Howard,416MsJxvxSKY96DCmbJIRs,0.213,0.0743,-18.071,0,0.0408,0.344,3.45e-05,0.212,0.145,53.863,218506,4,13,1,2014-12-13,65,2014-11-24,0,68,260507,2,"['2M4eNCvV3CJUswavkhAQg2', '3oCIYpmkFw8KGWwMNPKgXh']",9,2M4eNCvV3CJUswavkhAQg2
7/11,Beyoncé,02M6vucOvmRfMxTXDUwRXu,0.747,0.705,-5.1370000000000005,0,0.126,0.0128,0.0,0.126,0.56,136.024,213506,4,11,1,2014-12-13,71,2014-11-24,0,90,24945998,1,['6vWDO969PvNqNYHIOW5v0m'],9,6vWDO969PvNqNYHIOW5v0m
Santa Tell Me,Ariana Grande,0lizgQ7Qw35od7CYaoMBZb,0.525,0.621,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,204093,4,8,1,2014-12-13,79,2014-11-24,108,99,52530274,1,['66CXWjxzNUsdJxJ2JdwvnR'],7,66CXWjxzNUsdJxJ2JdwvnR
I Lived,OneRepublic,7D49Iig0avHre9RFSUMkd2,0.599,0.8540000000000001,-5.4289999999999985,1,0.0436,0.0746,0.0,0.278,0.311,119.986,234546,4,13,1,2014-12-13,67,2014-01-01,246,86,10895926,1,['5Pwc4xIPtQLFEnJriah9YJ'],9,5Pwc4xIPtQLFEnJriah9YJ
I Walk The Line - The Voice Performance,Craig Wayne Boyd,7LA65XN3XINyDpn454otUO,0.321,0.618,-6.24,1,0.0327,0.16399999999999998,0.0517,0.123,0.36,150.245,187721,4,5,1,2014-12-13,14,2015-02-17,0,35,6073,1,['4zt5aHAmGXYBO8FaWAbDGt'],2,4zt5aHAmGXYBO8FaWAbDGt
I See You,Luke Bryan,3Z3D2hnbZnveVhTuOifJyt,0.657,0.821,-3.388,1,0.0352,0.0838,0.0,0.0457,0.7140000000000001,130.002,185986,4,9,1,2014-12-13,56,2013-01-01,271,80,5820013,1,['0BvkDsjIUla7X0k6CSWh1I'],6,0BvkDsjIUla7X0k6CSWh1I
Sledgehammer,Fifth Harmony,4rUTAkOU7OkVGeQuyQCHhF,0.6709999999999999,0.777,-4.322,1,0.046,0.0057,0.0011,0.0783,0.289,99.98,230906,4,10,1,2014-12-13,63,2015-01-30,26,76,11572560,1,['1l8Fu6IkuTP0U5QetQJ5Xt'],2,1l8Fu6IkuTP0U5QetQJ5Xt
Time of Our Lives,Pitbull,2bJvI42r8EF3wxjOuDav4r,0.72,0.802,-5.7970000000000015,1,0.0582,0.0921,0.0,0.6940000000000001,0.723,124.043,229360,4,10,1,2014-12-13,77,2014-11-21,398,86,13604258,2,"['0TnOYISbd1XYRBk9myaseg', '21E3waRsmPlU7jZsS13rcj']",1,0TnOYISbd1XYRBk9myaseg
"Mary, Did You Know?",Pentatonix,4z8sz6E4YyFuEkv5o7IJni,0.4970000000000001,0.312,-9.088,0,0.0269,0.302,0.0,0.0968,0.177,105.036,203373,4,9,1,2014-12-06,63,2015-10-30,3,77,2787927,1,['26AHtbjWKiwYzsoGoUZq53'],11,26AHtbjWKiwYzsoGoUZq53
Night Changes,One Direction,5O2P9iiztwhomNh8xkR9lJ,0.672,0.52,-7.747000000000001,1,0.0353,0.8590000000000001,0.0,0.115,0.37,120.001,226600,4,12,1,2014-12-06,78,2014-11-17,182,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],8,4AK6F7OLvEQ5QYCBNiQWHq
Do They Know It's Christmas? - 2014,Various Artists,7l3eQm7ZEF1AP0kG6CKF3H,0.626,0.541,-7.615,1,0.0308,0.353,0.0,0.119,0.256,112.001,228916,4,9,1,2014-12-06,40,2020-10-30,1,43,3087,1,['6KfzyefHYuqfWaI5taICaN'],0,6KfzyefHYuqfWaI5taICaN
Bed Of Lies,Nicki Minaj,490r1lg2turCiWsPAAxVBP,0.715,0.67,-5.779,1,0.194,0.251,0.0,0.109,0.124,86.01,269946,4,16,1,2014-12-06,53,2014-12-15,299,92,19561521,2,"['0hCNtLu0JehylgoiP8L4Gh', '4utLUGcTvOJFr6aqIJtYWV']",11,0hCNtLu0JehylgoiP8L4Gh
CoCo,O.T. Genasis,2JI71GHwq2LN8mtq3iCLYo,0.8859999999999999,0.628,-5.949,1,0.131,0.00215,1.15e-05,0.31,0.17800000000000002,119.906,239573,4,8,1,2014-12-06,63,2014-11-10,0,66,802929,1,['1Zatb2YN4erBOoSivOXc0o'],8,1Zatb2YN4erBOoSivOXc0o
Baby It's Cold Outside (duet with Michael Bublé),Idina Menzel,0Ie5uiv54KgCr7P4sYDTHl,0.5529999999999999,0.476,-8.869,1,0.0649,0.647,0.0,0.281,0.5579999999999999,113.401,166146,3,9,1,2014-12-06,61,2014-10-10,33,83,4467105,2,"['73Np75Wv2tju61Eo9Zw4IR', '1GxkXlMwML1oSg5eLPiAz3']",0,73Np75Wv2tju61Eo9Zw4IR
Take Me To Church - The Voice Performance,Matt McAndrew,6fv1RHhZIxsYbfI2atszgJ,0.421,0.6809999999999999,-5.784,0,0.0319,0.00154,0.0,0.116,0.262,127.974,212790,4,8,1,2014-12-06,24,2015-02-17,0,38,29882,1,['4ZgqduOBdbifKWJp8KbiF3'],4,4ZgqduOBdbifKWJp8KbiF3
I Don't Mind (feat. Juicy J),Usher,7aXuop4Qambx5Oi3ynsKQr,0.87,0.464,-8.337,1,0.17800000000000002,0.205,0.0,0.0902,0.457,112.974,251989,4,16,1,2014-12-06,69,2014-11-21,525,85,10510681,2,"['23zg3TcAtWQy7J6upgbUnj', '5gCRApTajqwbnHHPbr2Fpi']",4,23zg3TcAtWQy7J6upgbUnj
Stockholm Syndrome,One Direction,6AzCBeiDuUXGXjznBufswB,0.6779999999999999,0.933,-4.959,1,0.14,0.0734,0.0,0.0863,0.336,120.572,214720,4,9,1,2014-12-06,71,2014-11-17,182,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],2,4AK6F7OLvEQ5QYCBNiQWHq
Uptown Funk (feat. Bruno Mars),Mark Ronson,32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,-7.223,1,0.0824,0.00801,8.149999999999999e-05,0.0344,0.928,114.988,269666,4,9,1,2014-11-29,81,2015-01-12,0,90,28196436,2,"['3hv9jJF3adDNsBSIQDqcjp', '0du5cEVh5yTK9QJze8zA0C']",0,3hv9jJF3adDNsBSIQDqcjp
18,One Direction,3JjnGLK8IxkNLvo8Lb3KOM,0.6809999999999999,0.5820000000000001,-7.76,0,0.0313,0.22,0.0,0.119,0.221,124.038,248360,4,8,1,2014-11-29,81,2014-11-17,180,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],6,4AK6F7OLvEQ5QYCBNiQWHq
Where Do Broken Hearts Go,One Direction,6HFywc5eQYRRYHYTatCb5Y,0.565,0.862,-3.715,1,0.0326,0.0014,0.0,0.105,0.647,122.994,229040,4,11,1,2014-11-29,70,2014-11-17,180,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],4,4AK6F7OLvEQ5QYCBNiQWHq
Make Me Wanna,Thomas Rhett,69DR48pXzSabFUfQfDDJDb,0.545,0.818,-6.38,1,0.0541,0.0369,0.0,0.101,0.679,109.019,225066,3,11,1,2014-11-29,61,2013-01-01,46,80,3592977,1,['6x2LnllRG5uGarZMsD4iO8'],9,6x2LnllRG5uGarZMsD4iO8
She Knows,Ne-Yo,7seTcUFOhn5caSDbiSfsp0,0.706,0.5720000000000001,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,214725,4,9,1,2014-11-29,60,2015-01-20,254,82,7956372,2,"['21E3waRsmPlU7jZsS13rcj', '5gCRApTajqwbnHHPbr2Fpi']",8,21E3waRsmPlU7jZsS13rcj
The Heart Wants What It Wants,Selena Gomez,6wJwkMo278iWVlWl1XQ4WA,0.616,0.789,-4.874,0,0.0377,0.053,0.0,0.142,0.621,83.066,227373,4,10,1,2014-11-22,70,2014-01-01,160,90,23277010,1,['0C8ZW7ezQVs4URX5aX7Kqx'],7,0C8ZW7ezQVs4URX5aX7Kqx
Ready to Run,One Direction,7GtGeeChOx4NS77bqK8SUx,0.524,0.831,-4.174,1,0.036000000000000004,0.00229,0.0,0.171,0.299,115.067,196053,4,9,1,2014-11-22,68,2014-11-17,178,91,18413102,1,['4AK6F7OLvEQ5QYCBNiQWHq'],2,4AK6F7OLvEQ5QYCBNiQWHq
Something Big,Shawn Mendes,4eQznxonJdR6NEksFNHMCT,0.695,0.8540000000000001,-3.891,0,0.0431,0.00614,0.0,0.158,0.804,112.008,161440,4,8,1,2014-11-22,57,2015-04-14,3,91,29729353,1,['7n2wHs1TKAczGzO7Dd2rGr'],7,7n2wHs1TKAczGzO7Dd2rGr
Mean to Me,Brett Eldredge,5FVuERsYqtKKAaWe62NBnv,0.647,0.586,-6.882999999999999,1,0.0313,0.115,1.69e-06,0.121,0.165,87.994,228906,4,9,1,2014-11-22,57,2013-08-06,20,70,1197938,1,['0qSX3s5pJnAlSsgsCne8Cz'],0,0qSX3s5pJnAlSsgsCne8Cz
Homegrown Honey,Darius Rucker,15WoYaFanAymIZuebfxvOt,0.657,0.911,-5.072,1,0.0496,0.122,0.0,0.0479,0.871,87.978,204893,4,10,1,2014-11-22,53,2015-03-31,151,71,1721298,1,['7FY5V3XMwlNBPitEjXowHQ'],1,7FY5V3XMwlNBPitEjXowHQ
Shut Up and Dance,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,0.578,0.866,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,199080,4,9,1,2014-11-22,80,2014-12-02,0,74,1683364,1,['6DIS6PRrLS3wbnZsf7vYic'],1,6DIS6PRrLS3wbnZsf7vYic
Blank Space,Taylor Swift,1p80LdxRV74UKvL8gnD7ky,0.752,0.6779999999999999,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231826,4,10,1,2014-11-15,71,2014-10-27,614,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],5,06HL4z0CvFAxyc27GXpf02
I Bet My Life,Imagine Dragons,15DrrIod12Tc2IoMaHiwlQ,0.5529999999999999,0.657,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,192706,4,7,1,2014-11-15,62,2014-09-18,216,90,30704412,1,['53XhwfbYqKCa1cC15pYq2q'],1,53XhwfbYqKCa1cC15pYq2q
Only,Nicki Minaj,4MRT0dDbhqFKl67WzhUbSw,0.573,0.495,-7.245,0,0.5920000000000001,0.405,0.0,0.0969,0.255,179.196,312026,3,17,1,2014-11-15,69,2014-12-15,293,100,91944633,4,"['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4', '55Aa2cqylxrFIXC767Z865', '7bXgB6jMjp9ATFy66eO08Z']",8,0hCNtLu0JehylgoiP8L4Gh
Style,Taylor Swift,4lIxdJw6W3Fg4vUIYCB0S5,0.598,0.7859999999999999,-5.572,1,0.0382,0.00256,0.00143,0.117,0.456,95.021,231000,4,12,1,2014-11-15,66,2014-10-27,614,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],2,06HL4z0CvFAxyc27GXpf02
I Won't Let You Down,OK Go,5v2snXqNEVtKxsJy5YBVfV,0.755,0.915,-3.505,1,0.105,0.0257,0.0,0.0351,0.7,113.986,222440,4,13,1,2014-11-15,49,2014-10-14,20,59,416816,1,['3hozsZ9hqNq7CoBGYNlFTz'],2,3hozsZ9hqNq7CoBGYNlFTz
Ghost,Ella Henderson,4z7gh3aIZV9arbL9jJSc5J,0.68,0.84,-3.823,1,0.0415,0.0457,8.38e-06,0.14300000000000002,0.468,104.985,213213,4,9,1,2014-11-15,57,2015-01-13,0,74,1035351,1,['7nDsS0l5ZAzMedVRKPP8F1'],9,7nDsS0l5ZAzMedVRKPP8F1
Wildest Dreams,Taylor Swift,59HjlYCeBsxdI0fcm3zglw,0.5529999999999999,0.664,-7.417000000000002,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,220440,4,10,1,2014-11-15,70,2014-10-27,614,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],8,06HL4z0CvFAxyc27GXpf02
Bad Blood,Taylor Swift,273dCMFseLcVsoSWx59IoE,0.652,0.802,-6.114,1,0.181,0.0871,6.45e-06,0.14800000000000002,0.295,170.157,211933,4,11,1,2014-11-15,64,2014-10-27,614,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],7,06HL4z0CvFAxyc27GXpf02
Til It's Gone,Kenny Chesney,1Lh8n5owE0h0hgqWfqtvuD,0.499,0.8220000000000001,-7.122000000000001,1,0.049,0.00544,0.000197,0.272,0.499,86.48100000000002,250533,4,8,1,2014-11-15,48,2014-09-22,647,77,3194829,1,['3grHWM9bx2E9vwJCdlRv9O'],4,3grHWM9bx2E9vwJCdlRv9O
Baby Don't Lie,Gwen Stefani,5t54WbqXtMwT5yF1nQSuKz,0.688,0.551,-5.496,0,0.031,0.0125,0.229,0.101,0.264,99.964,202533,4,6,1,2014-11-08,49,2014-10-20,199,78,4241406,1,['4yiQZ8tQPux8cPriYMWUFP'],10,4yiQZ8tQPux8cPriYMWUFP
Welcome To New York,Taylor Swift,6qnM0XXPZOINWA778uNqQ9,0.7929999999999999,0.634,-4.807,1,0.0324,0.038,1.76e-06,0.304,0.615,117.023,212600,4,10,1,2014-11-08,60,2014-10-27,612,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],7,06HL4z0CvFAxyc27GXpf02
Try Me,DeJ Loaf,2CY92qejUrhyPUASawNVRr,0.56,0.81,-8.029,0,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,217573,4,8,1,2014-11-08,54,2014-10-15,0,71,1227248,1,['7kFfY4UjNdNyaeUgLIEbIF'],0,7kFfY4UjNdNyaeUgLIEbIF
Outside (feat. Ellie Goulding),Calvin Harris,7MmG8p0F9N3C4AXdK6o6Eb,0.6459999999999999,0.823,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,227266,4,10,1,2014-11-08,80,2014-10-31,135,89,29411387,2,"['7CajNmpbOovFoOoasH2HaY', '0X2BH1fck6amBIoJhDVmmJ']",2,7CajNmpbOovFoOoasH2HaY
Talladega,Eric Church,1TKlBK9cSrM5u4CiL4SETS,0.586,0.677,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280,4,8,1,2014-11-08,66,2014-01-01,188,78,2744368,1,['2IvkS5MXK0vPGnwyJsrEyV'],1,2IvkS5MXK0vPGnwyJsrEyV
Beg For It,Iggy Azalea,7MQREx2p9bXdqm8WTGVkGI,0.807,0.747,-4.31,0,0.0471,0.229,0.000111,0.0884,0.4,93.009,178107,4,10,1,2014-11-08,48,2014-10-24,69,76,6442765,2,"['5yG7ZAZafVaAlMTeBybKAL', '0bdfiayQAKewqEvaU6rXCv']",10,5yG7ZAZafVaAlMTeBybKAL
Lips Are Movin,Meghan Trainor,6gj08XDlv9Duc2fPOxUmVD,0.775,0.825,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,182666,4,7,1,2014-11-08,70,2015-01-09,18,81,9675542,1,['6JL8zeS1NmiOftqZTRgdTz'],7,6JL8zeS1NmiOftqZTRgdTz
Dangerous (feat. Sam Martin),David Guetta,2w2lfwoTELQyN940qM7Nfd,0.466,0.747,-4.838,0,0.0795,0.417,9.76e-06,0.107,0.43,92.161,203641,4,9,1,2014-11-08,49,2014-11-24,229,89,21669367,2,"['1Cs0zKBU1kc0i8ypK3B9ai', '66AE89GQTx88zLYhXn1wFK']",4,1Cs0zKBU1kc0i8ypK3B9ai
Made Me (feat. K Camp),Snootie Wild,44DNRbTlkVXL80mZa2XwZl,0.856,0.7190000000000001,-6.519,0,0.0746,0.0389,9.03e-06,0.0935,0.37,146.032,194746,4,9,1,2014-11-08,44,2014-09-19,0,72,1392543,2,"['1YXg2Chm7UfZAUAkjJEpqK', '5bgfj5zUoWpyeVatGDjn6H']",10,1YXg2Chm7UfZAUAkjJEpqK
God Made Girls,RaeLynn,24tygl4LPQcQgeBe7qzY3n,0.488,0.917,-2.939,1,0.0291,0.0897,3.25e-06,0.135,0.772,156.053,215013,4,11,1,2014-11-08,55,2018-09-07,0,65,321909,1,['5dMnvpYEfXvSexjwnSRH5n'],3,5dMnvpYEfXvSexjwnSRH5n
Out Of The Woods,Taylor Swift,5OndtwLGA9O6XHFcGm2H7r,0.552,0.841,-6.938,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,235800,4,11,1,2014-11-01,61,2014-10-27,610,95,33463513,1,['06HL4z0CvFAxyc27GXpf02'],7,06HL4z0CvFAxyc27GXpf02
In Your Arms,Nico & Vinz,0LH5xRQz5D36FpIkYUFv2e,0.431,0.81,-6.051,1,0.0958,0.299,0.0,0.249,0.674,110.118,205800,4,11,1,2014-11-01,55,2014,0,66,442110,1,['0awl5piYwO0CDTHEkCjUhn'],7,0awl5piYwO0CDTHEkCjUhn
